41910596, Boston, 117454, 5.440139403806274
41910566, Newtown, 190006, 1.5257006739996262
41901490, Monroe, 190003, 0.5473882536109608
41901350, Preston, 190099, 7.5433215206961
41901350, Griswold, 190089, 9.211191012827998
41901450, Naugatuck, 190048, 4.129208567691915
41910546, Kent, 190129, 3.982926374048564
41910546, Sherman, 190038, 3.9341173636248756
41910546, New Milford, 190136, 2.5092316318534076
41910546, Appalachian Trail, 354969, 3.0978461932180585
41910539, Monroe, 190003, 3.095731021980056
41910533, Monroe, 190003, 2.0190875721069586
41901481, Monroe, 190003, 0.6315510304958444
41901481, Shelton, 190037, 0.0014172892722122499
41901493, Monroe, 190003, 1.317309393104518
41901449, Bridgeport, 190032, 5.281533489967708
41910563, West Simsbury, 189970, 1.3701367980295978
41910563, Canton, 1342, 4.116708877803877
41910563, Farmington, 1311, 1.6667682923467615
41910563, Burlington, 1336, 2.8805069266288115
41910563, Simsbury Center, 189962, 1.287505818852537
41910563, Collinsville, 189958, 2.3609240940338716
41910563, Stratton Brook State Park, 344804, 2.071732203300139
41910563, Simsbury, 1341, 4.14239664235877
41910563, Weatogue, 189969, 0.5148065163223697
41910563, Canton Valley, 189957, 0.8929559609984263
41901483, Monroe, 190003, 0.6653231201605417
41901483, Newtown, 190006, 0.7581311767138316
41901478, Monroe, 190003, 1.5094024193853464
41901472, Monroe, 190003, 0.8525664903833958
41901470, Monroe, 190003, 0.5083469570770224
41901458, Fairfield, 190001, 2.020285534248848
41901306, Central Waterford, 1304, 2.3957724987206164
41901306, Waterford, 190156, 2.3957724987206164
41901390, East Granby, 1339, 0.28445267354473974
41901390, Town of Southington, 1332, 0.29600461143673346
41901390, Cheshire Village, 189943, 0.014320136318464934
41901390, Avon, 1329, 1.8578833332296267
41901390, Weatogue, 189969, 0.07515699733016848
41901390, Cheshire, 189992, 0.06297438387808303
41901390, New Haven, 1272, 2.0447402466931504
41901390, Hamden, 1278, 0.25846991057158225
41901390, Plainville, 1331, 0.9787268225659762
